timestamp_epoch	surf_min	surf_max	surf_humanRelation	swell_0_height	swell_0_period	swell_0_impact	swell_0_direction	swell_0_directionMin	swell_0_optimalScore	swell_1_height	swell_1_period	swell_1_impact	swell_1_direction	swell_1_directionMin	swell_1_optimalScore	swell_2_height	swell_2_period	swell_2_impact	swell_2_direction	swell_2_directionMin	swell_2_optimalScore	swell_3_height	swell_3_period	swell_3_impact	swell_3_direction	swell_3_directionMin	swell_3_optimalScore	swell_4_height	swell_4_period	swell_4_impact	swell_4_direction	swell_4_directionMin	swell_4_optimalScore	swell_5_height	swell_5_period	swell_5_impact	swell_5_direction	swell_5_directionMin	swell_5_optimalScore	timestamp_utc	rating
1680742800	0.21325499999999997	1.18471	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.43	4	0.37	177.05	158.95	0	0.0	0	0.0	0.0	0.0	0	0.25	11	0.01	76.52	70.76	0	0.55	13	0.15	121.63	118.05	0	1.82	8	0.34	129.3	124.35	0	2023-04-06 01:00:00	Y
1680746400	0.2843399999999999	1.2900266666666667	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.48	4	0.37	176.48	158.61	0	0.0	0	0.0	0.0	0.0	0	0.24	11	0.01	76.49	70.76	0	0.54	13	0.15	121.56	117.96	0	1.83	8	0.34	128.69	123.73	0	2023-04-06 02:00:00	Y
1680750000	0.388235	1.3625333333333334	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.59	4	0.39	173.56	155.66	0	0.0	0	0.0	0.0	0.0	0	0.23	11	0.01	75.82	70.38	0	0.53	13	0.14	121.44	117.77	0	1.77	8	0.33	128.17	123.46	0	2023-04-06 03:00:00	Y
1680753600	0.45932	1.4678499999999999	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.64	4	0.39	172.72	154.9	0	0.0	0	0.0	0.0	0.0	0	0.22	11	0.01	76.38	70.71	0	0.52	13	0.14	121.45	117.82	0	1.78	8	0.33	127.97	123.27	0	2023-04-06 04:00:00	Y
1680757200	0.563215	1.5403566666666666	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.69	4	0.4	171.49	153.58	0	0.0	0	0.0	0.0	0.0	0	0.21	11	0.01	76.34	70.68	0	0.52	13	0.14	121.37	117.8	0	1.77	8	0.33	128.11	123.48	0	2023-04-06 05:00:00	Y
1680760800	0.6343	1.6456733333333333	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.76	4	0.4	170.13	152.15	0	0.0	0	0.0	0.0	0.0	0	0.2	11	0.01	76.35	70.68	0	0.52	13	0.14	121.75	118.11	0	1.73	8	0.32	128.06	123.34	0	2023-04-06 06:00:00	Y
1680764400	0.738185	1.7181799999999998	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.8	4	0.41	169.11	151.12	0	0.0	0	0.0	0.0	0.0	0	0.19	11	0.01	76.45	70.77	0	0.51	13	0.14	121.79	118.17	0	1.71	9	0.32	127.59	122.65	0	2023-04-06 07:00:00	Y
1680768000	0.8092699999999999	1.7906866666666668	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.87	5	0.42	166.94	148.77	0	0.0	0	0.0	0.0	0.0	0	0.19	10	0.01	76.51	70.79	0	0.51	13	0.14	121.78	118.15	0	1.65	9	0.3	127.35	122.86	0	2023-04-06 08:00:00	Y
1680771600	0.8475550000000001	1.8631933333333333	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.89	5	0.43	165.69	147.42	0	0.0	0	0.0	0.0	0.0	0	0.18	10	0.01	77.0	71.49	0	0.5	13	0.14	121.8	118.19	0	1.66	9	0.3	127.2	122.69	0	2023-04-06 09:00:00	Y
1680775200	0.95144	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.92	5	0.43	164.66	146.36	0	0.0	0	0.0	0.0	0.0	0	0.17	10	0.01	76.25	71.02	0	0.5	13	0.13	121.82	118.21	0	1.67	9	0.3	126.78	122.21	0	2023-04-06 10:00:00	Y
1680778800	0.95144	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.97	5	0.41	163.29	144.89	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.49	13	0.13	122.3	118.8	0	1.67	9	0.29	126.79	122.28	0	2023-04-06 11:00:00	Y
1680782400	0.95144	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	3.02	5	0.42	162.15	143.75	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.52	13	0.13	118.56	111.1	0	1.64	9	0.28	126.28	121.8	0	2023-04-06 12:00:00	Y
1680786000	0.95144	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	3.08	5	0.42	161.88	143.37	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.53	13	0.13	118.45	111.37	0	1.6	9	0.28	126.24	122.04	0	2023-04-06 13:00:00	Y
1680789600	0.98425	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	3.12	5	0.43	163.06	144.33	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.54	12	0.13	118.79	111.93	0	1.6	9	0.27	126.12	121.92	0	2023-04-06 14:00:00	N
1680793200	1.01706	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	3.15	5	0.43	164.8	145.75	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.54	12	0.13	119.08	112.44	0	1.61	9	0.27	125.98	121.78	0	2023-04-06 15:00:00	N
1680796800	1.01706	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	3.13	5	0.43	166.01	146.87	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.58	12	0.13	119.27	113.08	0	1.62	9	0.27	125.48	121.09	0	2023-04-06 16:00:00	N
1680800400	0.98425	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	3.1	5	0.43	165.54	146.25	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.59	12	0.13	119.49	113.53	0	1.61	9	0.27	126.02	121.8	0	2023-04-06 17:00:00	Y
1680804000	0.91864	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	3.01	5	0.42	165.73	146.59	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.6	12	0.14	119.72	113.92	0	1.65	9	0.28	125.0	120.41	0	2023-04-06 18:00:00	Y
1680807600	0.88583	1.87008	Knee to thigh	0.0	0	0.0	0.0	0.0	0	2.96	5	0.42	164.33	145.08	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.61	12	0.14	119.82	114.2	0	1.64	9	0.28	125.27	120.73	0	2023-04-06 19:00:00	Y
1680811200	0.7874	1.77165	Knee to thigh	2.56	5	0.35	148.36	134.82	0	0.0	0	0.0	0.0	0.0	0	1.34	4	0.15	224.5	215.58	0	0.0	0	0.0	0.0	0.0	0	0.62	12	0.13	120.06	114.52	0	1.64	9	0.26	125.2	120.6	0	2023-04-06 20:00:00	Y
1680814800	0.72178	1.73885	Knee to thigh	2.53	5	0.34	147.29	133.77	0	0.0	0	0.0	0.0	0.0	0	1.29	4	0.15	224.18	214.79	0	0.0	0	0.0	0.0	0.0	0	0.63	12	0.14	120.12	114.7	0	1.63	9	0.26	124.62	120.11	0	2023-04-06 21:00:00	Y
1680818400	0.68898	1.70604	Knee to thigh	2.48	5	0.34	146.24	132.77	0	0.0	0	0.0	0.0	0.0	0	1.24	4	0.15	224.41	215.15	0	0.0	0	0.0	0.0	0.0	0	0.64	12	0.14	120.19	114.83	0	1.65	9	0.27	124.58	120.01	0	2023-04-06 22:00:00	Y
1680822000	0.68898	1.70604	Knee to thigh	2.29	5	0.32	145.45	131.31	0	0.0	0	0.0	0.0	0.0	0	1.18	4	0.14	225.02	216.13	0	0.0	0	0.0	0.0	0.0	0	0.66	12	0.14	120.21	114.94	0	1.88	8	0.3	128.41	122.32	0	2023-04-06 23:00:00	Y
1680825600	0.7874	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.21	4	0.17	220.97	211.35	0	0.0	0	0.0	0.0	0.0	0	0.67	12	0.16	120.29	115.07	0	2.92	8	0.5	135.92	124.52	0	2023-04-07 00:00:00	Y
1680829200	0.7874	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.18	4	0.16	220.31	210.99	0	0.0	0	0.0	0.0	0.0	0	0.68	12	0.16	120.28	115.13	0	2.92	8	0.5	134.66	123.74	0	2023-04-07 01:00:00	Y
1680832800	0.7874	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.17	4	0.16	217.98	208.03	0	0.0	0	0.0	0.0	0.0	0	0.68	12	0.16	120.77	116.23	0	2.91	8	0.5	133.42	122.85	0	2023-04-07 02:00:00	Y
1680836400	0.75459	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.09	4	0.15	219.94	210.79	0	0.0	0	0.0	0.0	0.0	0	0.67	12	0.16	120.78	116.3	0	2.94	8	0.5	133.08	122.48	0	2023-04-07 03:00:00	Y
1680840000	0.75459	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.06	4	0.15	218.86	209.43	0	0.0	0	0.0	0.0	0.0	0	0.67	12	0.17	120.74	116.23	0	2.94	8	0.49	132.29	121.9	0	2023-04-07 04:00:00	Y
1680843600	0.7874	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.04	4	0.16	217.59	208.17	0	0.0	0	0.0	0.0	0.0	0	0.68	12	0.17	120.73	116.31	0	2.94	8	0.48	131.37	121.33	0	2023-04-07 05:00:00	Y
1680847200	0.75459	1.77165	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.99	4	0.15	217.99	208.76	0	0.0	0	0.0	0.0	0.0	0	0.69	12	0.17	120.56	115.97	0	2.95	8	0.49	130.96	120.94	0	2023-04-07 06:00:00	Y
1680850800	0.72178	1.73885	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.91	4	0.14	219.73	211.02	0	0.0	0	0.0	0.0	0.0	0	0.69	12	0.17	120.42	115.8	0	2.96	8	0.49	130.76	120.59	0	2023-04-07 07:00:00	Y
1680854400	0.72178	1.70604	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.9	4	0.14	217.75	208.72	0	0.0	0	0.0	0.0	0.0	0	0.69	12	0.17	120.34	115.67	0	2.94	8	0.49	129.88	120.04	0	2023-04-07 08:00:00	Y
1680858000	0.72178	1.70604	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.91	4	0.14	214.95	205.63	0	0.0	0	0.0	0.0	0.0	0	0.69	12	0.17	120.3	115.69	0	2.93	8	0.49	128.83	119.47	0	2023-04-07 09:00:00	Y
1680861600	0.65617	1.67323	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.78	4	0.12	219.7	211.32	0	0.0	0	0.0	0.0	0.0	0	0.66	12	0.17	121.59	117.65	0	2.98	8	0.51	129.18	119.17	0	2023-04-07 10:00:00	Y
1680865200	0.62336	1.60761	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.65	12	0.18	121.67	117.97	0	3.13	8	0.55	130.81	117.06	0	2023-04-07 11:00:00	Y
1680868800	0.59055	1.5748	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.71	4	0.12	216.61	208.39	0	0.0	0	0.0	0.0	0.0	0	0.64	12	0.17	121.69	118.02	0	3.12	8	0.51	123.41	111.11	0	2023-04-07 12:00:00	Y
1680872400	0.55774	1.5748	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.94	3	0.0	40.3	26.3	0	0.63	12	0.19	121.6	117.93	0	3.02	8	0.59	130.22	118.06	0	2023-04-07 13:00:00	Y
1680876000	0.59055	1.5748	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.58	4	0.11	212.82	205.48	0	2.87	4	0.0	36.6	23.2	0	0.62	12	0.19	121.56	117.87	0	2.93	8	0.55	126.71	118.15	0	2023-04-07 14:00:00	Y
1680879600	0.52493	1.50919	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.62	5	0.0	37.46	23.97	0	0.61	12	0.19	121.47	117.76	0	2.95	8	0.59	128.13	117.72	0	2023-04-07 15:00:00	Y
1680883200	0.52493	1.50919	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.42	4	0.09	214.29	208.49	0	3.98	5	0.0	38.04	24.55	0	0.64	12	0.2	121.5	118.18	0	2.89	8	0.56	126.27	118.06	0	2023-04-07 16:00:00	Y
1680886800	0.49213	1.50919	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	4.11	5	0.0	38.42	24.85	0	0.63	12	0.2	121.41	118.13	0	2.91	8	0.57	127.34	117.79	0	2023-04-07 17:00:00	Y
1680890400	0.49213	1.50919	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	4.08	5	0.0	37.68	24.38	0	0.63	12	0.19	121.33	118.07	0	2.94	8	0.57	126.64	117.22	0	2023-04-07 18:00:00	Y
1680894000	0.49213	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	4.07	5	0.0	37.19	24.02	0	0.55	12	0.18	121.55	117.98	0	2.95	8	0.59	126.29	117.04	0	2023-04-07 19:00:00	Y
1680897600	0.49213	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	4.02	6	0.0	36.73	23.67	0	0.68	12	0.21	122.75	119.41	0	2.92	8	0.56	125.97	116.74	0	2023-04-07 20:00:00	Y
1680901200	0.45932	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.96	6	0.0	36.21	23.3	0	0.37	12	0.14	119.52	118.17	0	2.99	8	0.61	125.28	116.2	0	2023-04-07 21:00:00	Y
1680904800	0.45932	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.87	6	0.0	35.78	22.91	0	0.36	12	0.14	119.52	118.14	0	3.0	8	0.62	124.82	115.81	0	2023-04-07 22:00:00	Y
1680908400	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.7	6	0.0	36.22	22.99	0	0.0	0	0.0	0.0	0.0	0	3.02	8	0.66	124.6	115.75	0	2023-04-07 23:00:00	Y
1680912000	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.44	6	0.0	36.82	23.31	0	0.0	0	0.0	0.0	0.0	0	3.04	8	0.66	124.2	115.34	0	2023-04-08 00:00:00	Y
1680915600	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	3.11	6	0.0	37.56	23.98	0	0.0	0	0.0	0.0	0.0	0	3.08	8	0.66	123.57	114.62	0	2023-04-08 01:00:00	Y
1680919200	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.83	6	0.0	39.57	25.97	0	0.0	0	0.0	0.0	0.0	0	3.11	8	0.66	123.34	114.38	0	2023-04-08 02:00:00	Y
1680922800	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.61	6	0.0	42.37	29.04	0	0.0	0	0.0	0.0	0.0	0	3.14	8	0.67	123.06	114.06	0	2023-04-08 03:00:00	Y
1680926400	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.47	6	0.0	46.07	33.25	0	0.0	0	0.0	0.0	0.0	0	3.15	8	0.67	123.06	114.15	0	2023-04-08 04:00:00	Y
1680930000	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.39	7	0.0	49.48	37.57	0	0.0	0	0.0	0.0	0.0	0	3.16	8	0.67	122.96	114.07	0	2023-04-08 05:00:00	Y
1680933600	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.35	7	0.0	52.51	41.5	0	0.0	0	0.0	0.0	0.0	0	3.17	8	0.67	122.89	114.02	0	2023-04-08 06:00:00	Y
1680937200	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.31	7	0.0	54.76	44.63	0	0.0	0	0.0	0.0	0.0	0	3.18	8	0.67	122.74	113.87	0	2023-04-08 07:00:00	Y
1680940800	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.25	7	0.0	56.02	46.77	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	122.44	113.48	0	2023-04-08 08:00:00	Y
1680944400	0.45932	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.21	7	0.0	57.48	48.74	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	122.43	113.45	0	2023-04-08 09:00:00	Y
1680948000	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.16	7	0.0	58.6	50.24	0	0.0	0	0.0	0.0	0.0	0	3.19	8	0.66	122.4	113.38	0	2023-04-08 10:00:00	Y
1680951600	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.09	7	0.0	59.05	51.11	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	122.17	113.08	0	2023-04-08 11:00:00	Y
1680955200	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.04	7	0.0	59.39	51.66	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	121.85	112.65	0	2023-04-08 12:00:00	Y
1680958800	0.42651	1.41076	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.0	7	0.0	59.39	51.63	0	0.0	0	0.0	0.0	0.0	0	3.21	8	0.66	121.59	112.36	0	2023-04-08 13:00:00	Y
1680962400	0.42651	1.41076	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	2.0	7	0.0	59.66	51.44	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	121.7	112.57	0	2023-04-08 14:00:00	Y
1680966000	0.42651	1.41076	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.99	7	0.0	59.24	50.6	0	0.0	0	0.0	0.0	0.0	0	3.2	8	0.66	121.53	112.41	0	2023-04-08 15:00:00	Y
1680969600	0.42651	1.41076	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.99	7	0.0	59.28	50.58	0	0.0	0	0.0	0.0	0.0	0	3.21	9	0.66	121.43	112.34	0	2023-04-08 16:00:00	Y
1680973200	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.96	7	0.0	58.89	50.26	0	0.0	0	0.0	0.0	0.0	0	3.23	9	0.66	121.22	112.15	0	2023-04-08 17:00:00	Y
1680976800	0.42651	1.44357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.96	7	0.0	59.3	50.53	0	0.0	0	0.0	0.0	0.0	0	3.25	9	0.66	121.35	112.41	0	2023-04-08 18:00:00	Y
1680980400	0.45932	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.92	7	0.0	59.0	50.24	0	0.0	0	0.0	0.0	0.0	0	3.29	9	0.67	121.17	112.22	0	2023-04-08 19:00:00	Y
1680984000	0.49213	1.47638	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.89	7	0.0	59.21	50.47	0	0.0	0	0.0	0.0	0.0	0	3.34	9	0.67	121.3	112.47	0	2023-04-08 20:00:00	Y
1680987600	0.52493	1.50919	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.89	7	0.0	60.12	51.3	0	0.0	0	0.0	0.0	0.0	0	3.38	9	0.67	121.7	113.11	0	2023-04-08 21:00:00	Y
1680991200	0.62336	1.60761	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.84	7	0.0	60.26	51.48	0	1.62	11	0.34	125.94	121.9	0	3.06	9	0.48	120.42	111.05	0	2023-04-08 22:00:00	Y
1680994800	0.68898	1.67323	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.84	7	0.0	61.39	52.62	0	1.73	11	0.35	126.08	122.1	0	3.08	9	0.47	120.89	111.75	0	2023-04-08 23:00:00	Y
1680998400	0.72178	1.73885	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.81	7	0.0	61.43	52.96	0	1.81	11	0.35	125.81	121.98	0	3.13	9	0.47	121.09	112.02	0	2023-04-09 00:00:00	Y
1681002000	0.75459	1.73885	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.76	7	0.0	61.2	53.1	0	0.0	0	0.0	0.0	0.0	0	3.71	9	0.7	122.34	114.28	0	2023-04-09 01:00:00	Y
1681005600	0.85302	1.83727	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.73	7	0.0	61.37	53.46	0	0.0	0	0.0	0.0	0.0	0	3.8	9	0.7	122.47	114.47	0	2023-04-09 02:00:00	Y
1681009200	0.91864	1.9357	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.71	7	0.0	61.91	54.08	0	0.0	0	0.0	0.0	0.0	0	3.87	10	0.72	122.68	114.81	0	2023-04-09 03:00:00	Y
1681012800	0.98425	1.9685	Knee to thigh	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.68	7	0.0	61.86	54.13	0	0.0	0	0.0	0.0	0.0	0	3.94	10	0.72	122.77	114.94	0	2023-04-09 04:00:00	Y
1681016400	1.01706	2.00131	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.64	7	0.0	61.39	53.77	0	0.0	0	0.0	0.0	0.0	0	4.01	10	0.72	122.75	114.9	0	2023-04-09 05:00:00	N
1681020000	1.04987	2.03412	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.61	7	0.0	61.33	53.63	0	0.0	0	0.0	0.0	0.0	0	4.06	10	0.73	122.91	115.13	0	2023-04-09 06:00:00	N
1681023600	1.08268	2.06693	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.59	7	0.0	61.42	53.61	0	0.0	0	0.0	0.0	0.0	0	4.11	10	0.73	123.04	115.32	0	2023-04-09 07:00:00	N
1681027200	1.08268	2.09974	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.54	7	0.0	60.71	52.99	0	0.0	0	0.0	0.0	0.0	0	4.15	10	0.73	123.0	115.24	0	2023-04-09 08:00:00	N
1681030800	1.11549	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.49	7	0.0	59.86	52.39	0	0.0	0	0.0	0.0	0.0	0	4.18	10	0.73	122.96	115.21	0	2023-04-09 09:00:00	N
1681034400	1.11549	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.43	7	0.0	59.0	51.69	0	0.0	0	0.0	0.0	0.0	0	4.2	10	0.73	122.85	115.03	0	2023-04-09 10:00:00	N
1681038000	1.14829	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.42	7	0.0	58.92	51.04	0	0.0	0	0.0	0.0	0.0	0	4.2	10	0.73	122.96	115.28	0	2023-04-09 11:00:00	N
1681041600	1.14829	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.4	7	0.0	54.54	44.51	0	0.0	0	0.0	0.0	0.0	0	4.22	10	0.72	122.46	114.26	0	2023-04-09 12:00:00	N
1681045200	1.11549	2.13255	Thigh to waist	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0	1.46	7	0.0	49.63	37.28	0	0.0	0	0.0	0.0	0.0	0	4.25	10	0.72	121.39	112.03	0	2023-04-09 13:00:00	N
